student_track_id,student_id,track_name,date_enrolled,track_completed,days_for_completion,completion_bucket
4638,266419,"Data Analyst",2022-03-08,0,"Not completed yet","Not completed yet"
4639,266420,"Data Analyst",2022-03-08,0,"Not completed yet","Not completed yet"
4640,266442,"Data Analyst",2022-03-08,0,"Not completed yet","Not completed yet"
4641,266447,"Data Analyst",2022-03-08,0,"Not completed yet","Not completed yet"
4642,266454,"Data Analyst",2022-03-08,0,"Not completed yet","Not completed yet"
4643,266457,"Data Analyst",2022-07-27,0,"Not completed yet","Not completed yet"
4644,266458,"Data Analyst",2022-03-08,0,"Not completed yet","Not completed yet"
4645,266464,"Data Analyst",2022-03-08,0,"Not completed yet","Not completed yet"
4646,266471,"Data Analyst",2022-03-09,0,"Not completed yet","Not completed yet"
4647,266472,"Data Scientist",2022-03-09,0,"Not completed yet","Not completed yet"
4648,266477,"Data Scientist",2022-03-09,0,"Not completed yet","Not completed yet"
4649,266479,"Data Analyst",2022-03-09,0,"Not completed yet","Not completed yet"
4650,266480,"Data Analyst",2022-03-09,0,"Not completed yet","Not completed yet"
4651,266481,"Data Scientist",2022-03-09,0,"Not completed yet","Not completed yet"
4652,266482,"Data Scientist",2022-03-09,0,"Not completed yet","Not completed yet"
4653,266485,"Business Analyst",2022-03-17,0,"Not completed yet","Not completed yet"
4654,266485,"Data Analyst",2022-03-17,0,"Not completed yet","Not completed yet"
4655,266485,"Data Scientist",2022-03-09,0,"Not completed yet","Not completed yet"
4656,266489,"Data Scientist",2022-03-09,0,"Not completed yet","Not completed yet"
4657,266492,"Data Analyst",2022-05-12,0,"Not completed yet","Not completed yet"
4658,266492,"Data Scientist",2022-03-10,0,"Not completed yet","Not completed yet"
4659,266496,"Data Scientist",2022-03-13,0,"Not completed yet","Not completed yet"
4660,266506,"Business Analyst",2022-03-09,0,"Not completed yet","Not completed yet"
4661,266507,"Data Analyst",2022-03-09,0,"Not completed yet","Not completed yet"
4662,266507,"Data Scientist",2022-03-09,0,"Not completed yet","Not completed yet"
4663,266520,"Data Analyst",2022-03-09,0,"Not completed yet","Not completed yet"
4664,266522,"Data Scientist",2022-03-13,0,"Not completed yet","Not completed yet"
4665,266525,"Data Scientist",2022-03-09,0,"Not completed yet","Not completed yet"
4666,266529,"Data Analyst",2022-03-16,0,"Not completed yet","Not completed yet"
4667,266532,"Business Analyst",2022-03-09,0,"Not completed yet","Not completed yet"
4668,266532,"Data Analyst",2022-03-09,0,"Not completed yet","Not completed yet"
4669,266532,"Data Scientist",2022-03-09,0,"Not completed yet","Not completed yet"
4670,266537,"Data Scientist",2022-03-09,0,"Not completed yet","Not completed yet"
4671,266544,"Data Analyst",2022-03-09,0,"Not completed yet","Not completed yet"
4672,266544,"Data Scientist",2022-03-09,0,"Not completed yet","Not completed yet"
4673,266547,"Data Scientist",2022-03-09,0,"Not completed yet","Not completed yet"
4674,266548,"Data Scientist",2022-03-10,0,"Not completed yet","Not completed yet"
4675,266549,"Data Scientist",2022-03-10,0,"Not completed yet","Not completed yet"
4676,266551,"Data Scientist",2022-03-09,0,"Not completed yet","Not completed yet"
4677,266557,"Data Analyst",2022-03-09,0,"Not completed yet","Not completed yet"
4678,266558,"Data Analyst",2022-03-09,0,"Not completed yet","Not completed yet"
4679,266562,"Data Analyst",2022-03-09,0,"Not completed yet","Not completed yet"
4680,266563,"Data Analyst",2022-03-09,0,"Not completed yet","Not completed yet"
4681,266571,"Business Analyst",2022-09-30,0,"Not completed yet","Not completed yet"
4682,266574,"Business Analyst",2022-03-09,0,"Not completed yet","Not completed yet"
4683,266576,"Data Scientist",2022-03-09,0,"Not completed yet","Not completed yet"
4684,266584,"Business Analyst",2022-06-09,0,"Not completed yet","Not completed yet"
4685,266584,"Data Scientist",2022-03-09,0,"Not completed yet","Not completed yet"
4686,266587,"Data Analyst",2022-03-09,0,"Not completed yet","Not completed yet"
4687,266592,"Data Analyst",2022-03-09,0,"Not completed yet","Not completed yet"
4688,266594,"Data Analyst",2022-03-09,0,"Not completed yet","Not completed yet"
4689,266598,"Data Analyst",2022-03-09,0,"Not completed yet","Not completed yet"
4690,266601,"Data Analyst",2022-03-09,0,"Not completed yet","Not completed yet"
4691,266609,"Data Scientist",2022-03-09,0,"Not completed yet","Not completed yet"
4692,266614,"Data Scientist",2022-03-11,0,"Not completed yet","Not completed yet"
4693,266619,"Business Analyst",2022-08-11,1,88,"61 to 90 days"
4694,266619,"Data Analyst",2022-08-12,1,94,"91 to 365 days"
4695,266619,"Data Scientist",2022-05-21,1,184,"91 to 365 days"
4696,266621,"Data Analyst",2022-03-10,0,"Not completed yet","Not completed yet"
4697,266622,"Data Analyst",2022-03-10,0,"Not completed yet","Not completed yet"
4698,266627,"Data Scientist",2022-03-10,0,"Not completed yet","Not completed yet"
4699,266631,"Data Analyst",2022-03-10,0,"Not completed yet","Not completed yet"
4700,266633,"Business Analyst",2022-05-07,0,"Not completed yet","Not completed yet"
4701,266633,"Data Analyst",2022-05-07,0,"Not completed yet","Not completed yet"
4702,266633,"Data Scientist",2022-05-07,0,"Not completed yet","Not completed yet"
4703,266634,"Data Scientist",2022-03-10,0,"Not completed yet","Not completed yet"
4704,266640,"Business Analyst",2022-03-10,0,"Not completed yet","Not completed yet"
4705,266651,"Data Analyst",2022-03-10,0,"Not completed yet","Not completed yet"
4706,266659,"Data Analyst",2022-03-10,0,"Not completed yet","Not completed yet"
4707,266664,"Data Analyst",2022-03-10,0,"Not completed yet","Not completed yet"
4708,266666,"Data Scientist",2022-03-10,0,"Not completed yet","Not completed yet"
4709,266669,"Business Analyst",2022-03-10,0,"Not completed yet","Not completed yet"
4710,266671,"Data Analyst",2022-03-10,0,"Not completed yet","Not completed yet"
4711,266671,"Data Scientist",2022-03-10,0,"Not completed yet","Not completed yet"
4712,266673,"Data Scientist",2022-03-10,0,"Not completed yet","Not completed yet"
4713,266689,"Data Analyst",2022-03-10,0,"Not completed yet","Not completed yet"
4714,266693,"Data Scientist",2022-03-11,0,"Not completed yet","Not completed yet"
4715,266695,"Data Scientist",2022-03-10,0,"Not completed yet","Not completed yet"
4716,266696,"Business Analyst",2022-03-10,0,"Not completed yet","Not completed yet"
4717,266707,"Data Analyst",2022-03-10,0,"Not completed yet","Not completed yet"
4718,266707,"Data Scientist",2022-04-08,0,"Not completed yet","Not completed yet"
4719,266711,"Data Analyst",2022-03-10,0,"Not completed yet","Not completed yet"
4720,266718,"Data Scientist",2022-03-10,0,"Not completed yet","Not completed yet"
4721,266719,"Data Scientist",2022-03-12,0,"Not completed yet","Not completed yet"
4722,266725,"Data Analyst",2022-04-11,0,"Not completed yet","Not completed yet"
4723,266725,"Data Scientist",2022-03-10,0,"Not completed yet","Not completed yet"
4724,266726,"Data Analyst",2022-03-10,0,"Not completed yet","Not completed yet"
4725,266731,"Data Scientist",2022-04-08,0,"Not completed yet","Not completed yet"
4726,266739,"Data Scientist",2022-03-10,0,"Not completed yet","Not completed yet"
4727,266741,"Data Scientist",2022-03-10,0,"Not completed yet","Not completed yet"
4728,266743,"Data Analyst",2022-03-11,0,"Not completed yet","Not completed yet"
4729,266743,"Data Scientist",2022-09-23,0,"Not completed yet","Not completed yet"
4730,266758,"Data Scientist",2022-03-11,0,"Not completed yet","Not completed yet"
4731,266763,"Data Analyst",2022-03-11,0,"Not completed yet","Not completed yet"
4732,266767,"Data Analyst",2022-03-11,0,"Not completed yet","Not completed yet"
4733,266770,"Data Analyst",2022-03-11,0,"Not completed yet","Not completed yet"
4734,266771,"Data Analyst",2022-03-11,0,"Not completed yet","Not completed yet"
4735,266779,"Data Scientist",2022-03-14,0,"Not completed yet","Not completed yet"
4736,266782,"Data Analyst",2022-03-11,0,"Not completed yet","Not completed yet"
4737,266784,"Business Analyst",2022-03-11,0,"Not completed yet","Not completed yet"
4738,266786,"Data Analyst",2022-03-11,0,"Not completed yet","Not completed yet"
4739,266788,"Business Analyst",2022-03-11,0,"Not completed yet","Not completed yet"
4740,266792,"Data Analyst",2022-03-11,0,"Not completed yet","Not completed yet"
4741,266796,"Business Analyst",2022-03-11,0,"Not completed yet","Not completed yet"
4742,266798,"Data Analyst",2022-03-11,0,"Not completed yet","Not completed yet"
4743,266800,"Business Analyst",2022-03-14,0,"Not completed yet","Not completed yet"
4744,266800,"Data Analyst",2022-03-11,0,"Not completed yet","Not completed yet"
4745,266802,"Data Analyst",2022-03-11,0,"Not completed yet","Not completed yet"
4746,266810,"Data Scientist",2022-03-11,0,"Not completed yet","Not completed yet"
4747,266811,"Data Analyst",2022-03-11,0,"Not completed yet","Not completed yet"
4748,266811,"Data Scientist",2022-07-03,0,"Not completed yet","Not completed yet"
4749,266814,"Data Analyst",2022-07-23,0,"Not completed yet","Not completed yet"
4750,266814,"Data Scientist",2022-07-16,1,7,"1 to 7 days"
4751,266815,"Data Analyst",2022-03-11,0,"Not completed yet","Not completed yet"
4752,266820,"Data Analyst",2022-03-11,0,"Not completed yet","Not completed yet"
4753,266826,"Business Analyst",2022-03-11,0,"Not completed yet","Not completed yet"
4754,266845,"Data Analyst",2022-03-11,0,"Not completed yet","Not completed yet"
4755,266846,"Data Analyst",2022-03-11,0,"Not completed yet","Not completed yet"
4756,266847,"Data Scientist",2022-04-08,0,"Not completed yet","Not completed yet"
4757,266864,"Business Analyst",2022-08-17,0,"Not completed yet","Not completed yet"
4758,266864,"Data Analyst",2022-08-17,0,"Not completed yet","Not completed yet"
4759,266864,"Data Scientist",2022-08-15,0,"Not completed yet","Not completed yet"
4760,266865,"Data Analyst",2022-03-11,0,"Not completed yet","Not completed yet"
4761,266872,"Data Scientist",2022-03-13,0,"Not completed yet","Not completed yet"
4762,266873,"Data Analyst",2022-03-12,0,"Not completed yet","Not completed yet"
4763,266875,"Data Analyst",2022-03-11,0,"Not completed yet","Not completed yet"
4764,266877,"Data Analyst",2022-03-11,0,"Not completed yet","Not completed yet"
4765,266877,"Data Scientist",2022-03-11,0,"Not completed yet","Not completed yet"
4766,266879,"Data Scientist",2022-03-11,0,"Not completed yet","Not completed yet"
4767,266890,"Data Analyst",2022-03-11,0,"Not completed yet","Not completed yet"
4768,266893,"Data Analyst",2022-03-11,0,"Not completed yet","Not completed yet"
4769,266894,"Data Scientist",2022-03-11,0,"Not completed yet","Not completed yet"
4770,266896,"Data Scientist",2022-03-12,0,"Not completed yet","Not completed yet"
4771,266898,"Data Analyst",2022-03-12,0,"Not completed yet","Not completed yet"
4772,266907,"Data Scientist",2022-03-12,0,"Not completed yet","Not completed yet"
4773,266908,"Business Analyst",2022-03-12,0,"Not completed yet","Not completed yet"
4774,266910,"Data Scientist",2022-03-12,0,"Not completed yet","Not completed yet"
4775,266921,"Data Analyst",2022-03-13,0,"Not completed yet","Not completed yet"
4776,266931,"Data Analyst",2022-03-12,0,"Not completed yet","Not completed yet"
4777,266941,"Data Analyst",2022-03-12,0,"Not completed yet","Not completed yet"
4778,266943,"Data Scientist",2022-03-12,0,"Not completed yet","Not completed yet"
4779,266945,"Data Analyst",2022-03-12,0,"Not completed yet","Not completed yet"
4780,266946,"Data Scientist",2022-03-12,0,"Not completed yet","Not completed yet"
4781,266948,"Data Scientist",2022-03-12,0,"Not completed yet","Not completed yet"
4782,266955,"Data Analyst",2022-03-12,0,"Not completed yet","Not completed yet"
4783,266961,"Data Analyst",2022-03-12,0,"Not completed yet","Not completed yet"
4784,266963,"Data Scientist",2022-03-12,0,"Not completed yet","Not completed yet"
4785,266986,"Business Analyst",2022-03-12,0,"Not completed yet","Not completed yet"
4786,266986,"Data Analyst",2022-03-12,0,"Not completed yet","Not completed yet"
4787,266986,"Data Scientist",2022-03-12,0,"Not completed yet","Not completed yet"
4788,266995,"Data Scientist",2022-06-08,0,"Not completed yet","Not completed yet"
4789,267000,"Data Analyst",2022-03-12,0,"Not completed yet","Not completed yet"
4790,267007,"Data Analyst",2022-03-12,0,"Not completed yet","Not completed yet"
4791,267007,"Data Scientist",2022-03-12,0,"Not completed yet","Not completed yet"
4792,267016,"Data Analyst",2022-03-12,0,"Not completed yet","Not completed yet"
4793,267025,"Data Analyst",2022-06-10,0,"Not completed yet","Not completed yet"
4794,267026,"Data Analyst",2022-03-24,0,"Not completed yet","Not completed yet"
4795,267026,"Data Scientist",2022-08-26,0,"Not completed yet","Not completed yet"
4796,267032,"Data Scientist",2022-05-08,0,"Not completed yet","Not completed yet"
4797,267038,"Data Analyst",2022-03-13,0,"Not completed yet","Not completed yet"
4798,267040,"Data Analyst",2022-03-13,0,"Not completed yet","Not completed yet"
4799,267052,"Data Analyst",2022-03-13,0,"Not completed yet","Not completed yet"
4800,267061,"Data Scientist",2022-03-18,0,"Not completed yet","Not completed yet"
4801,267073,"Data Analyst",2022-03-14,0,"Not completed yet","Not completed yet"
4802,267077,"Business Analyst",2022-03-13,0,"Not completed yet","Not completed yet"
4803,267077,"Data Analyst",2022-03-13,0,"Not completed yet","Not completed yet"
4804,267077,"Data Scientist",2022-03-13,0,"Not completed yet","Not completed yet"
4805,267078,"Data Analyst",2022-03-13,0,"Not completed yet","Not completed yet"
4806,267084,"Data Scientist",2022-03-13,0,"Not completed yet","Not completed yet"
4807,267085,"Business Analyst",2022-03-13,0,"Not completed yet","Not completed yet"
4808,267089,"Data Analyst",2022-03-13,0,"Not completed yet","Not completed yet"
4809,267098,"Data Analyst",2022-08-12,0,"Not completed yet","Not completed yet"
4810,267098,"Data Scientist",2022-03-18,0,"Not completed yet","Not completed yet"
4811,267106,"Data Analyst",2022-03-25,0,"Not completed yet","Not completed yet"
4812,267108,"Data Scientist",2022-03-13,0,"Not completed yet","Not completed yet"
4813,267121,"Data Analyst",2022-03-13,0,"Not completed yet","Not completed yet"
4814,267129,"Data Analyst",2022-03-14,0,"Not completed yet","Not completed yet"
4815,267131,"Data Analyst",2022-03-13,0,"Not completed yet","Not completed yet"
4816,267134,"Data Analyst",2022-03-13,0,"Not completed yet","Not completed yet"
4817,267135,"Data Scientist",2022-03-13,0,"Not completed yet","Not completed yet"
4818,267136,"Business Analyst",2022-05-10,0,"Not completed yet","Not completed yet"
4819,267136,"Data Analyst",2022-05-10,0,"Not completed yet","Not completed yet"
4820,267136,"Data Scientist",2022-05-10,0,"Not completed yet","Not completed yet"
4821,267138,"Data Scientist",2022-03-13,0,"Not completed yet","Not completed yet"
4822,267140,"Data Analyst",2022-03-27,0,"Not completed yet","Not completed yet"
4823,267142,"Data Scientist",2022-03-13,0,"Not completed yet","Not completed yet"
4824,267143,"Data Scientist",2022-03-15,0,"Not completed yet","Not completed yet"
4825,267156,"Business Analyst",2022-03-29,0,"Not completed yet","Not completed yet"
4826,267156,"Data Analyst",2022-03-29,0,"Not completed yet","Not completed yet"
4827,267157,"Data Analyst",2022-03-14,0,"Not completed yet","Not completed yet"
4828,267162,"Data Scientist",2022-05-20,0,"Not completed yet","Not completed yet"
4829,267171,"Data Scientist",2022-03-14,0,"Not completed yet","Not completed yet"
4830,267177,"Data Analyst",2022-03-14,0,"Not completed yet","Not completed yet"
4831,267179,"Data Analyst",2022-03-14,0,"Not completed yet","Not completed yet"
4832,267182,"Data Analyst",2022-03-14,0,"Not completed yet","Not completed yet"
4833,267187,"Data Analyst",2022-03-14,0,"Not completed yet","Not completed yet"
4834,267189,"Data Scientist",2022-03-14,0,"Not completed yet","Not completed yet"
4835,267195,"Data Analyst",2022-03-26,0,"Not completed yet","Not completed yet"
4836,267199,"Data Scientist",2022-03-14,0,"Not completed yet","Not completed yet"
4837,267203,"Data Scientist",2022-03-16,0,"Not completed yet","Not completed yet"
4838,267206,"Data Analyst",2022-03-30,0,"Not completed yet","Not completed yet"
4839,267209,"Data Scientist",2022-03-14,0,"Not completed yet","Not completed yet"
4840,267224,"Business Analyst",2022-03-14,0,"Not completed yet","Not completed yet"
4841,267231,"Data Scientist",2022-03-14,0,"Not completed yet","Not completed yet"
4842,267234,"Data Analyst",2022-04-06,0,"Not completed yet","Not completed yet"
4843,267235,"Data Analyst",2022-06-08,0,"Not completed yet","Not completed yet"
4844,267235,"Data Scientist",2022-03-31,0,"Not completed yet","Not completed yet"
4845,267237,"Data Analyst",2022-03-14,0,"Not completed yet","Not completed yet"
4846,267240,"Data Analyst",2022-03-14,0,"Not completed yet","Not completed yet"
4847,267240,"Data Scientist",2022-08-01,0,"Not completed yet","Not completed yet"
4848,267241,"Business Analyst",2022-03-14,0,"Not completed yet","Not completed yet"
4849,267246,"Business Analyst",2022-03-14,0,"Not completed yet","Not completed yet"
4850,267246,"Data Analyst",2022-03-14,0,"Not completed yet","Not completed yet"
4851,267248,"Data Scientist",2022-03-14,0,"Not completed yet","Not completed yet"
4852,267252,"Data Analyst",2022-03-14,0,"Not completed yet","Not completed yet"
4853,267266,"Business Analyst",2022-03-14,0,"Not completed yet","Not completed yet"
4854,267273,"Data Analyst",2022-03-14,0,"Not completed yet","Not completed yet"
4855,267296,"Business Analyst",2022-04-03,0,"Not completed yet","Not completed yet"
4856,267296,"Data Scientist",2022-03-14,0,"Not completed yet","Not completed yet"
4857,267303,"Business Analyst",2022-03-18,0,"Not completed yet","Not completed yet"
4858,267303,"Data Analyst",2022-03-14,0,"Not completed yet","Not completed yet"
4859,267303,"Data Scientist",2022-03-18,0,"Not completed yet","Not completed yet"
4860,267306,"Data Analyst",2022-03-14,0,"Not completed yet","Not completed yet"
4861,267315,"Data Analyst",2022-03-15,0,"Not completed yet","Not completed yet"
4862,267317,"Data Analyst",2022-03-15,0,"Not completed yet","Not completed yet"
4863,267322,"Data Scientist",2022-03-15,0,"Not completed yet","Not completed yet"
4864,267327,"Business Analyst",2022-03-15,0,"Not completed yet","Not completed yet"
4865,267328,"Data Analyst",2022-03-15,0,"Not completed yet","Not completed yet"
4866,267331,"Data Analyst",2022-03-15,0,"Not completed yet","Not completed yet"
4867,267333,"Data Analyst",2022-03-15,0,"Not completed yet","Not completed yet"
4868,267334,"Business Analyst",2022-03-17,0,"Not completed yet","Not completed yet"
4869,267336,"Data Analyst",2022-03-15,0,"Not completed yet","Not completed yet"
4870,267342,"Data Scientist",2022-03-15,0,"Not completed yet","Not completed yet"
4871,267344,"Data Analyst",2022-03-18,0,"Not completed yet","Not completed yet"
4872,267345,"Data Analyst",2022-05-09,0,"Not completed yet","Not completed yet"
4873,267345,"Data Scientist",2022-05-09,0,"Not completed yet","Not completed yet"
4874,267353,"Data Scientist",2022-03-15,0,"Not completed yet","Not completed yet"
4875,267358,"Data Analyst",2022-03-15,0,"Not completed yet","Not completed yet"
4876,267358,"Data Scientist",2022-03-15,0,"Not completed yet","Not completed yet"
4877,267361,"Data Scientist",2022-03-15,0,"Not completed yet","Not completed yet"
4878,267365,"Data Analyst",2022-03-15,0,"Not completed yet","Not completed yet"
4879,267375,"Data Analyst",2022-03-15,0,"Not completed yet","Not completed yet"
4880,267379,"Data Analyst",2022-03-19,0,"Not completed yet","Not completed yet"
4881,267397,"Data Scientist",2022-03-15,0,"Not completed yet","Not completed yet"
4882,267406,"Data Scientist",2022-03-15,0,"Not completed yet","Not completed yet"
4883,267409,"Data Scientist",2022-03-15,0,"Not completed yet","Not completed yet"
4884,267412,"Data Analyst",2022-03-21,0,"Not completed yet","Not completed yet"
4885,267413,"Data Scientist",2022-10-20,0,"Not completed yet","Not completed yet"
4886,267414,"Data Scientist",2022-03-15,0,"Not completed yet","Not completed yet"
4887,267416,"Data Analyst",2022-03-15,0,"Not completed yet","Not completed yet"
4888,267420,"Data Analyst",2022-03-15,0,"Not completed yet","Not completed yet"
4889,267424,"Business Analyst",2022-03-15,0,"Not completed yet","Not completed yet"
4890,267424,"Data Analyst",2022-03-15,0,"Not completed yet","Not completed yet"
4891,267429,"Data Scientist",2022-03-15,0,"Not completed yet","Not completed yet"
4892,267455,"Data Analyst",2022-03-20,0,"Not completed yet","Not completed yet"
4893,267456,"Data Scientist",2022-03-15,0,"Not completed yet","Not completed yet"
4894,267459,"Data Scientist",2022-03-15,0,"Not completed yet","Not completed yet"
4895,267463,"Data Scientist",2022-03-17,0,"Not completed yet","Not completed yet"
4896,267471,"Data Scientist",2022-03-15,0,"Not completed yet","Not completed yet"
4897,267482,"Data Scientist",2022-03-15,0,"Not completed yet","Not completed yet"
4898,267488,"Data Analyst",2022-07-03,0,"Not completed yet","Not completed yet"
4899,267496,"Data Analyst",2022-10-04,0,"Not completed yet","Not completed yet"
4900,267498,"Data Scientist",2022-03-16,0,"Not completed yet","Not completed yet"
4901,267499,"Data Scientist",2022-03-16,0,"Not completed yet","Not completed yet"
4902,267509,"Data Analyst",2022-03-16,0,"Not completed yet","Not completed yet"
4903,267512,"Data Analyst",2022-03-16,0,"Not completed yet","Not completed yet"
4904,267515,"Business Analyst",2022-03-18,0,"Not completed yet","Not completed yet"
4905,267515,"Data Analyst",2022-03-18,0,"Not completed yet","Not completed yet"
4906,267515,"Data Scientist",2022-03-16,0,"Not completed yet","Not completed yet"
4907,267525,"Data Scientist",2022-03-16,0,"Not completed yet","Not completed yet"
4908,267529,"Data Analyst",2022-03-16,0,"Not completed yet","Not completed yet"
4909,267531,"Data Analyst",2022-03-16,0,"Not completed yet","Not completed yet"
4910,267536,"Data Analyst",2022-03-16,0,"Not completed yet","Not completed yet"
4911,267545,"Business Analyst",2022-03-16,0,"Not completed yet","Not completed yet"
4912,267545,"Data Analyst",2022-03-16,0,"Not completed yet","Not completed yet"
4913,267552,"Data Scientist",2022-03-16,0,"Not completed yet","Not completed yet"
4914,267553,"Data Analyst",2022-03-16,0,"Not completed yet","Not completed yet"
4915,267558,"Data Scientist",2022-03-19,0,"Not completed yet","Not completed yet"
4916,267574,"Data Scientist",2022-03-16,0,"Not completed yet","Not completed yet"
4917,267578,"Data Analyst",2022-03-16,0,"Not completed yet","Not completed yet"
4918,267587,"Data Analyst",2022-03-16,0,"Not completed yet","Not completed yet"
4919,267592,"Business Analyst",2022-03-16,0,"Not completed yet","Not completed yet"
4920,267592,"Data Analyst",2022-03-16,0,"Not completed yet","Not completed yet"
4921,267592,"Data Scientist",2022-03-16,0,"Not completed yet","Not completed yet"
4922,267594,"Data Scientist",2022-03-16,0,"Not completed yet","Not completed yet"
4923,267598,"Data Scientist",2022-03-16,0,"Not completed yet","Not completed yet"
4924,267605,"Data Scientist",2022-03-16,0,"Not completed yet","Not completed yet"
4925,267606,"Data Analyst",2022-03-16,0,"Not completed yet","Not completed yet"
4926,267613,"Data Analyst",2022-03-16,0,"Not completed yet","Not completed yet"
4927,267617,"Data Analyst",2022-03-18,0,"Not completed yet","Not completed yet"
4928,267625,"Data Analyst",2022-03-16,0,"Not completed yet","Not completed yet"
4929,267627,"Data Analyst",2022-03-17,0,"Not completed yet","Not completed yet"
4930,267629,"Data Analyst",2022-03-16,0,"Not completed yet","Not completed yet"
4931,267643,"Business Analyst",2022-03-17,0,"Not completed yet","Not completed yet"
4932,267643,"Data Analyst",2022-03-17,0,"Not completed yet","Not completed yet"
4933,267643,"Data Scientist",2022-03-18,0,"Not completed yet","Not completed yet"
4934,267661,"Data Analyst",2022-03-28,0,"Not completed yet","Not completed yet"
4935,267663,"Data Scientist",2022-03-17,0,"Not completed yet","Not completed yet"
4936,267670,"Data Analyst",2022-03-17,0,"Not completed yet","Not completed yet"
4937,267670,"Data Scientist",2022-03-17,0,"Not completed yet","Not completed yet"
4938,267677,"Data Analyst",2022-03-17,0,"Not completed yet","Not completed yet"
4939,267684,"Data Analyst",2022-03-22,0,"Not completed yet","Not completed yet"
4940,267685,"Data Scientist",2022-03-17,0,"Not completed yet","Not completed yet"
4941,267696,"Data Scientist",2022-03-17,0,"Not completed yet","Not completed yet"
4942,267704,"Data Scientist",2022-03-17,0,"Not completed yet","Not completed yet"
4943,267721,"Data Analyst",2022-03-17,0,"Not completed yet","Not completed yet"
4944,267722,"Data Analyst",2022-03-17,0,"Not completed yet","Not completed yet"
4945,267741,"Data Analyst",2022-05-24,0,"Not completed yet","Not completed yet"
4946,267744,"Data Scientist",2022-03-17,0,"Not completed yet","Not completed yet"
4947,267751,"Data Analyst",2022-03-17,0,"Not completed yet","Not completed yet"
4948,267753,"Data Scientist",2022-03-17,0,"Not completed yet","Not completed yet"
4949,267755,"Data Analyst",2022-03-17,0,"Not completed yet","Not completed yet"
4950,267765,"Data Scientist",2022-09-25,0,"Not completed yet","Not completed yet"
4951,267771,"Data Scientist",2022-03-20,0,"Not completed yet","Not completed yet"
4952,267772,"Data Scientist",2022-03-18,0,"Not completed yet","Not completed yet"
4953,267778,"Data Analyst",2022-03-18,0,"Not completed yet","Not completed yet"
4954,267778,"Data Scientist",2022-03-18,0,"Not completed yet","Not completed yet"
4955,267781,"Data Analyst",2022-03-18,0,"Not completed yet","Not completed yet"
4956,267792,"Data Scientist",2022-03-18,0,"Not completed yet","Not completed yet"
4957,267794,"Data Scientist",2022-09-06,0,"Not completed yet","Not completed yet"
4958,267803,"Data Scientist",2022-03-18,0,"Not completed yet","Not completed yet"
4959,267811,"Data Scientist",2022-03-18,0,"Not completed yet","Not completed yet"
4960,267812,"Data Analyst",2022-03-18,0,"Not completed yet","Not completed yet"
4961,267813,"Business Analyst",2022-05-30,0,"Not completed yet","Not completed yet"
4962,267813,"Data Analyst",2022-03-18,0,"Not completed yet","Not completed yet"
4963,267814,"Business Analyst",2022-03-18,0,"Not completed yet","Not completed yet"
4964,267814,"Data Analyst",2022-03-18,0,"Not completed yet","Not completed yet"
4965,267814,"Data Scientist",2022-03-18,0,"Not completed yet","Not completed yet"
4966,267819,"Data Analyst",2022-09-25,0,"Not completed yet","Not completed yet"
4967,267824,"Data Scientist",2022-05-22,0,"Not completed yet","Not completed yet"
4968,267842,"Data Scientist",2022-07-04,0,"Not completed yet","Not completed yet"
4969,267854,"Data Scientist",2022-03-24,0,"Not completed yet","Not completed yet"
4970,267855,"Data Scientist",2022-03-18,0,"Not completed yet","Not completed yet"
4971,267858,"Data Analyst",2022-03-18,0,"Not completed yet","Not completed yet"
4972,267859,"Data Analyst",2022-03-18,0,"Not completed yet","Not completed yet"
4973,267868,"Data Scientist",2022-03-18,0,"Not completed yet","Not completed yet"
4974,267878,"Data Analyst",2022-06-01,0,"Not completed yet","Not completed yet"
4975,267879,"Data Scientist",2022-03-18,0,"Not completed yet","Not completed yet"
4976,267880,"Business Analyst",2022-03-18,0,"Not completed yet","Not completed yet"
4977,267880,"Data Analyst",2022-04-22,0,"Not completed yet","Not completed yet"
4978,267880,"Data Scientist",2022-03-18,0,"Not completed yet","Not completed yet"
4979,267888,"Data Analyst",2022-03-18,0,"Not completed yet","Not completed yet"
4980,267894,"Data Scientist",2022-03-18,0,"Not completed yet","Not completed yet"
4981,267897,"Data Analyst",2022-03-18,0,"Not completed yet","Not completed yet"
4982,267898,"Business Analyst",2022-03-27,0,"Not completed yet","Not completed yet"
4983,267898,"Data Analyst",2022-03-20,0,"Not completed yet","Not completed yet"
4984,267898,"Data Scientist",2022-04-13,0,"Not completed yet","Not completed yet"
4985,267901,"Data Analyst",2022-03-18,0,"Not completed yet","Not completed yet"
4986,267909,"Data Analyst",2022-03-18,0,"Not completed yet","Not completed yet"
4987,267916,"Business Analyst",2022-04-21,0,"Not completed yet","Not completed yet"
4988,267916,"Data Analyst",2022-04-21,0,"Not completed yet","Not completed yet"
4989,267916,"Data Scientist",2022-03-19,0,"Not completed yet","Not completed yet"
4990,267919,"Data Analyst",2022-03-19,0,"Not completed yet","Not completed yet"
4991,267924,"Data Scientist",2022-03-19,0,"Not completed yet","Not completed yet"
4992,267933,"Data Scientist",2022-03-19,0,"Not completed yet","Not completed yet"
4993,267936,"Data Analyst",2022-03-19,0,"Not completed yet","Not completed yet"
4994,267936,"Data Scientist",2022-03-31,0,"Not completed yet","Not completed yet"
4995,267938,"Data Scientist",2022-03-19,0,"Not completed yet","Not completed yet"
